Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Protein Pathway Groups,# Razor Peptides,"Abundances (Normalized): F1: 126, Sample","Abundances (Normalized): F1: 127N, Sample","Abundances (Normalized): F1: 127C, Sample","Abundances (Normalized): F1: 128N, Sample","Abundances (Normalized): F1: 128C, Sample","Abundances (Normalized): F1: 129N, Sample","Abundances (Normalized): F1: 129C, Sample","Abundances (Normalized): F1: 130N, Sample","Abundances (Normalized): F1: 130C, Sample","Abundances (Normalized): F1: 131N, Sample","Abundances (Normalized): F1: 131C, Sample","Abundance: F1: 126, Sample","Abundance: F1: 127N, Sample","Abundance: F1: 127C, Sample","Abundance: F1: 128N, Sample","Abundance: F1: 128C, Sample","Abundance: F1: 129N, Sample","Abundance: F1: 129C, Sample","Abundance: F1: 130N, Sample","Abundance: F1: 130C, Sample","Abundance: F1: 131N, Sample","Abundance: F1: 131C, Sample","Found in Sample: [S1] F1: 126, Sample","Found in Sample: [S4] F1: 127C, Sample","Found in Sample: [S3] F1: 127N, Sample","Found in Sample: [S6] F1: 128C, Sample","Found in Sample: [S5] F1: 128N, Sample","Found in Sample: [S8] F1: 129C, Sample","Found in Sample: [S7] F1: 129N, Sample","Found in Sample: [S10] F1: 130C, Sample","Found in Sample: [S9] F1: 130N, Sample","Found in Sample: [S12] F1: 131C, Sample","Found in Sample: [S11] F1: 131N, Sample",# Protein Groups,Modifications
FALSE,High,Master Protein,Q92598,Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1,0,FALSE,478.779,66,67,163,60,858,96.8,5.39,543.6,67,0,2,70113.3,69990.6,73229.8,66215.8,70969.4,73380.5,69196.8,71465.8,67460.4,85514.4,84975.9,35081.9,33210.1,37413.6,32398.2,28520.3,38928,31390.8,34658.4,31553.5,81684.5,84975.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O00410,Importin-5 OS=Homo sapiens OX=9606 GN=IPO5 PE=1 SV=4,0,FALSE,478.746,59,58,205,58,1097,123.6,4.94,713.98,58,0,0,88539.1,96420.9,101023.8,100321.5,102162.4,93059.1,103804.5,99153.8,100780.5,71331.5,70533.6,44301.5,45751,51613.7,49085.5,41055.7,49367.5,47090.5,48086.1,47138.5,68136.8,70533.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q16531,DNA damage-binding protein 1 OS=Homo sapiens OX=9606 GN=DDB1 PE=1 SV=1,0,FALSE,478.671,56,64,219,64,1140,126.9,5.26,747.75,64,0,0,100878.1,105730.9,106123.3,110499.3,108296.9,100443.7,108913.8,104223.7,107046.5,72964.9,69807.9,50475.5,50168.6,54219.1,54065.3,43521,53285,49408.3,50544.8,50069.3,69697.1,69807.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P27816,Microtubule-associated protein 4 OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=3,0,FALSE,473.83,70,75,192,75,1152,120.9,5.43,596.74,75,0,0,105798.9,100828.2,107171,101821.2,97687.5,107715.9,95902.2,106277.1,101900.8,71714.3,71945.9,52937.6,47842.3,54754.3,49819.3,39257.4,57142.9,43505.7,51540.6,47662.5,68502.4,71945.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P17987,T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1,0,FALSE,468.532,85,52,327,52,556,60.3,6.11,1123.13,52,0,0,133707.3,131948.7,141470,134689.7,132769.7,136172.7,133019.9,142845,138432.5,84651.7,84836,66901.9,62608.7,72278,65901.2,53355.8,72239.1,60344,69274.8,64749.6,80860.4,84836,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q86VP6,Cullin-associated NEDD8-dissociated protein 1 OS=Homo sapiens OX=9606 GN=CAND1 PE=1 SV=2,0,FALSE,464.08,54,68,220,63,1230,136.3,5.78,716.8,68,0,6,117523.8,118978.2,123704.8,126358.1,119588.1,117123.3,119212.5,123672.4,124031.5,76228.4,76449.1,58804.3,56454.3,63201.6,61824.7,48058.6,62133.4,54080.3,59976.8,58013.7,72814.4,76449.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q12888,TP53-binding protein 1 OS=Homo sapiens OX=9606 GN=TP53BP1 PE=1 SV=2,0,FALSE,463.812,44,62,114,62,1972,213.4,4.7,380.76,62,0,0,43225.2,42260.5,42542.9,39790.1,44000.2,44245.6,41921.7,44716.3,41284.1,42050.4,41741.9,21628.2,20052.3,21735.4,19468.6,17682.3,23472.1,19017.6,21685.9,19310,40167.1,41741.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q5VYK3,Proteasome adapter and scaffold protein ECM29 OS=Homo sapiens OX=9606 GN=ECPAS PE=1 SV=2,0,FALSE,457.308,49,82,138,82,1845,204.2,7.12,393.95,82,0,0,54407.7,54019.9,56587.6,52630.7,55851.2,57060.9,55778.8,52821.8,53314.3,83972.5,83788.3,27223.5,25632.1,28911,25751.2,22444.8,30270.6,25303.8,25616.7,24936.9,80211.7,83788.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9C0C2,182 kDa tankyrase-1-binding protein OS=Homo sapiens OX=9606 GN=TNKS1BP1 PE=1 SV=4,0,FALSE,455.936,50,65,121,65,1729,181.7,4.86,422.52,65,0,0,48733.9,48711,48896.1,46163.9,49015.4,47431.4,45918,48980.8,48695.7,31246.6,31693.1,24384.5,23113,24981.3,22587.2,19697.7,25162.1,20830.5,23754,22776.7,29847.2,31693.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P53396,ATP-citrate synthase OS=Homo sapiens OX=9606 GN=ACLY PE=1 SV=3,0,FALSE,455.15,63,71,232,71,1101,120.8,7.33,702.22,71,0,0,100808.2,97736.6,93461.8,87031.6,93826,98504.3,96994.3,96380.9,87155.4,119043.5,118931,50440.5,46375.3,47750.2,42582.9,37705.6,52256.1,44001.1,46741.3,40765.5,113711.9,118931,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P29401,Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3,0,FALSE,453.4,81,51,261,51,623,67.8,7.66,908.86,51,0,0,132209.3,131209,131197.9,136421.6,127230,129049.7,131927.9,132361.9,130902.8,73378.6,73678.5,66152.4,62257.8,67029.8,66748.6,51129.6,68460.4,59848.6,64190.9,61227.7,70092.2,73678.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P30613,Pyruvate kinase PKLR OS=Homo sapiens OX=9606 GN=PKLR PE=1 SV=2,0,FALSE,450.333,77,51,265,48,574,61.8,7.74,842.46,51,0,0,91085.5,91802.4,97004.9,94403,94869.9,94041.6,94269.3,97068,96061.3,63260.7,62731.3,45575.6,43559.6,49560.4,46189.7,38125.1,49888.7,42764.9,47074.5,44931.1,60427.5,62731.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P33176,Kinesin-1 heavy chain OS=Homo sapiens OX=9606 GN=KIF5B PE=1 SV=1,0,FALSE,447.341,64,65,153,50,963,109.6,6.51,497.44,65,0,18,56102.7,55651.9,56344.6,53627.9,56820.2,56424.5,54481.4,55955.7,54833.7,61463.3,61159.6,28071.6,26406.4,28786.8,26239.1,22834.2,29933,24715.3,27136.5,25647.6,58710.6,61159.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NR09,Baculoviral IAP repeat-containing protein 6 OS=Homo sapiens OX=9606 GN=BIRC6 PE=1 SV=2,0,FALSE,444.497,22,95,152,95,4857,529.9,6.05,416.81,95,0,0,57858.3,58151.1,54570.9,51399.7,58284.5,58634,57144.8,60099.5,55158.1,54729.4,54355,28950,27592.3,27880.6,25148.9,23422.6,31105.1,25923.5,29146.2,25799.3,52278.3,54355,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P12814,Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2,0,FALSE,442.16,65,69,223,35,892,103,5.41,688.54,69,0,6,38198.9,39479.8,39723.4,41618.5,40010.3,38134.9,40056.9,39452.9,40259.3,28612.8,28730.3,19113.2,18732.9,20294.9,20363.1,16078.8,20230.4,18171.7,19133.3,18830.6,27331.3,28730.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P09972,Fructose-bisphosphate aldolase C OS=Homo sapiens OX=9606 GN=ALDOC PE=1 SV=2,0,FALSE,438.433,92,41,193,28,364,39.4,6.87,756.48,41,0,1,58903.5,57830.4,58715.6,62097.5,57794.8,57642.6,59872.7,60786.6,60162.9,35832.1,35804.6,29473,27440.1,29998.2,30383.2,23225.8,30579.2,27161,29479.4,28140.2,34227.3,35804.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P49588,"Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=AARS1 PE=1 SV=2",0,FALSE,435.526,60,64,198,64,968,106.7,5.53,638.21,64,0,0,105417.3,101767,100936.7,96513.9,97740.5,102101.9,97242.4,102672.2,94434,94282.4,95341.4,52746.7,48287.7,51569.2,47222.5,39278.7,54164.7,44113.6,49792.4,44170,90059.8,95341.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P46940,Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens OX=9606 GN=IQGAP1 PE=1 SV=1,0,FALSE,434.169,46,75,156,72,1657,189.1,6.48,448.72,75,0,4,53779.2,51082.7,50762.2,49477.5,51754.8,54167,50321.3,48228.9,49883.1,112170.9,112930.7,26909,24238.4,25934.7,24208.4,20798.6,28735.4,22828,23389.3,23332,107147.2,112930.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P50851,Lipopolysaccharide-responsive and beige-like anchor protein OS=Homo sapiens OX=9606 GN=LRBA PE=1 SV=4,0,FALSE,432.214,31,80,155,74,2863,318.9,5.6,481.87,80,0,6,65392.1,66238.9,63867.3,59831.2,66436.9,64146.6,65053.6,67484.1,63790.6,57115.9,57209.6,32719.7,31429.9,32630.2,29274.3,26698.8,34029.5,29511.3,32727.4,29837,54557.9,57209.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P22234,Multifunctional protein ADE2 OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=3,0,FALSE,428.62,76,51,225,51,425,47,7.23,714.65,51,0,0,125478.1,123962.6,121416.5,124478.7,114229.7,122468.2,134930.6,120490.1,115283.8,68536.9,67502.6,62784.4,58819.4,62032.5,60905.1,45905.2,64968.9,61210.7,58433.5,53922.1,65467.3,67502.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P40227,T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3,0,FALSE,425.412,71,50,277,50,531,58,6.68,892.91,50,0,0,145403.6,140189.4,145255.2,143488.6,134279,144897.4,138894.1,149074.2,137497.3,86347,86320,72754.3,66518.9,74211.8,70206.3,53962.3,76867.5,63008.8,72295.7,64312.2,82479.8,86320,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q12931,"Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=3",0,FALSE,422.965,71,56,231,55,704,80.1,8.21,773.69,56,0,0,82301.4,84220.6,85523.8,83869.9,84574.9,82443.5,84365.6,85017.9,84225.6,58396.6,58440.5,41180.4,39962.1,43694.6,41036,33987.9,43735.9,38272.1,41230.7,39395.2,55781.2,58440.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UM54,Unconventional myosin-VI OS=Homo sapiens OX=9606 GN=MYO6 PE=1 SV=4,0,FALSE,420.566,59,76,145,76,1294,149.6,8.53,448.2,76,0,0,74326.7,76182.6,79000,75858.2,70777.1,73810.6,75188.4,76048.9,71297.7,55264.2,55956.3,37190.2,36148.1,40361.6,37116,28443,39156.2,34108.9,36881,33348.4,52789.1,55956.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P26640,Valine--tRNA ligase OS=Homo sapiens OX=9606 GN=VARS1 PE=1 SV=4,0,FALSE,419.389,50,65,168,65,1264,140.4,7.59,495.13,65,0,0,47333.5,45204.9,46740,43614,46258.5,49391.1,45626.4,39802.6,43870.5,114481.1,114604.9,23683.8,21449.4,23879.8,21339.6,18589.8,26201.8,20698.3,19302.9,20519.7,109353.9,114604.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P07437,Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2,0,FALSE,416.559,77,37,236,6,444,49.6,4.89,724.81,37,0,2,12709,12116.5,12382.1,12544.1,11991.6,12447.2,12144.5,11309.4,12447.4,20282.6,20347.9,6359.1,5749.2,6326.1,6137.6,4819,6603.2,5509.3,5484.7,5822.1,19374.2,20347.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P41250,Glycine--tRNA ligase OS=Homo sapiens OX=9606 GN=GARS1 PE=1 SV=3,0,FALSE,412.739,68,61,178,60,739,83.1,7.03,550.59,61,0,1,90652.6,93025.6,95130.4,95917.2,89208.9,91450.9,92293.5,95429.5,94635.9,52235.5,53067.8,45359,44140,48602.7,46930.5,35850.2,48514.3,41868.6,46280,44264.4,49896.1,53067.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P11021,Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2,0,FALSE,409.733,65,57,208,54,654,72.3,5.16,719.67,57,0,0,89255.2,89497.3,87733.9,89744.8,86041.4,86398.4,88025.7,86088.2,85937.1,64583.5,65096.3,44659.8,42465.8,44823.8,43910.5,34577.2,45834,39932.5,41749.7,40195.7,61691,65096.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P13667,Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2,0,FALSE,408.401,66,55,155,54,645,72.9,5.07,497.16,55,0,1,77149.1,77698.7,78959.4,76633.5,76845.6,76766.8,75089.5,79109.2,78679.6,60847.9,61150.7,38602.4,36867.5,40340.9,37495.4,30881.7,40724.5,34064.1,38365.2,36801.1,58122.7,61150.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P68371,Tubulin beta-4B chain OS=Homo sapiens OX=9606 GN=TUBB4B PE=1 SV=1,0,FALSE,400.42,77,37,229,2,445,49.8,4.89,725.59,37,0,53,88417.6,88629.4,90277.1,90547.7,91147.3,91146.2,89897.2,83538.6,89325.6,143885.5,143873.8,44240.7,42054,46123.1,44303.3,36629.1,48352.7,40781.5,40513.3,41780.6,137441.4,143873.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P07237,Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=3,0,FALSE,396.571,75,56,229,55,508,57.1,4.87,683.76,56,0,1,129614.6,129928.6,132939.1,135666.3,126115.5,128695,131484.2,133289.8,129624.9,73898.8,74592.6,64854.1,61650.2,67919.4,66379.1,50681.7,68272.2,59647.3,64640.8,60630,70589.1,74592.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P04181,"Ornithine aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=OAT PE=1 SV=1",0,FALSE,394.776,81,43,220,43,439,48.5,7.03,745.69,43,0,0,90516.9,84071.7,91919.1,94498.8,82279.1,91051.7,89329,91458.1,88305,57655.1,57558.9,45291.2,39891.5,46962,46236.5,33065.3,48302.6,40523.8,44354,41303.2,55072.9,57558.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P06744,Glucose-6-phosphate isomerase OS=Homo sapiens OX=9606 GN=GPI PE=1 SV=4,0,FALSE,392.736,60,48,258,48,558,63.1,8.32,907.9,48,0,0,137947.7,137178.8,139063,145958.9,134016.3,141022.7,143766.5,142417.8,138306.4,77016,76215.8,69023.7,65090.4,71048.2,71415,53856.8,74812,65219.1,69067.6,64690.6,73566.7,76215.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P29144,Tripeptidyl-peptidase 2 OS=Homo sapiens OX=9606 GN=TPP2 PE=1 SV=4,0,FALSE,389.942,62,72,151,72,1249,138.3,6.32,457.39,72,0,0,60943.2,62178.4,64428,62810.2,63592.9,63790.7,63614.5,63785.3,64830.9,56791.6,57066,30493.6,29503.2,32916.7,30731.9,25555.9,33840.7,28858.5,30933.6,30323.6,54248.1,57066,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P18669,Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2,0,FALSE,384.947,82,28,219,15,254,28.8,7.18,820.11,28,0,19,96429.4,96071.1,98384.9,102982.6,98560.9,97428.7,103226.2,100849.3,101399,62698.8,61677.9,48249.5,45585.1,50265.5,50387.5,39608.4,51685.5,46828.2,48908.4,47427.8,59890.8,61677.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UBT2,SUMO-activating enzyme subunit 2 OS=Homo sapiens OX=9606 GN=UBA2 PE=1 SV=2,0,FALSE,384.763,69,48,146,48,640,71.2,5.29,495.21,48,0,0,64914.9,66325.8,65568,69183,67592.1,63952.9,67165.4,66862.4,68264.9,43338.4,43191.5,32480.9,31471.1,33499.1,33850,27163.1,33926.8,30469.3,32425.9,31929.8,41397.5,43191.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P46821,Microtubule-associated protein 1B OS=Homo sapiens OX=9606 GN=MAP1B PE=1 SV=2,0,FALSE,384.338,35,67,109,66,2468,270.5,4.81,354.81,67,0,1,49270.1,48332.5,50205.7,47465.7,49072.9,50943.2,47396,51256.7,48508.8,38800.2,38923,24652.8,22933.5,25650.4,23224.1,19720.8,27025.2,21501,24857.7,22689.2,37062.4,38923,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O75533,Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3,0,FALSE,382.8,51,60,114,60,1304,145.7,7.09,394.12,60,0,0,46293.6,46548.2,47679.5,44928.3,46558.5,46198.2,45001.6,44038.2,47036.1,75777.5,76067.5,23163.5,22086.8,24359.8,21982.6,18710.4,24507.9,20414.8,21357,22000.4,72383.7,76067.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P49736,DNA replication licensing factor MCM2 OS=Homo sapiens OX=9606 GN=MCM2 PE=1 SV=4,0,FALSE,382.398,62,52,115,52,904,101.8,5.52,404.48,52,0,0,41744.8,40852.2,38389.8,36811,40609.4,41725.2,39944.2,40205,36875.9,53818.3,51451.8,20887.5,19384.1,19613.6,18011,16319.6,22135,18120.5,19498,17248.1,51408,51451.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P25205,DNA replication licensing factor MCM3 OS=Homo sapiens OX=9606 GN=MCM3 PE=1 SV=3,0,FALSE,378.869,72,62,155,62,808,90.9,5.77,522.5,62,0,0,63688.3,60966.1,59182,55741.3,59203.3,61833.8,58947.8,60234.7,56693.5,61003,61041,31867.2,28928,30236.4,27273.2,23791.9,32802.6,26741.4,29211.7,26517.5,58270.9,61041,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P35241,Radixin OS=Homo sapiens OX=9606 GN=RDX PE=1 SV=1,0,FALSE,378.44,73,56,228,34,583,68.5,6.37,647.87,56,0,0,31426.5,34265.4,36319.9,35895.6,34292.2,32618.5,34701.4,34642.2,35619.7,20103.1,20532.9,15724.6,16258.7,18556.1,17563,13780.9,17304,15742.2,16800.3,16660.5,19202.7,20532.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P42704,"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens OX=9606 GN=LRPPRC PE=1 SV=3",0,FALSE,376.44,52,72,155,72,1394,157.8,6.13,433.37,72,0,0,37204.1,35592.8,36580.3,34476.7,37520.7,39155,37261,24717.1,33743.7,155095.2,152544.1,18615.5,16888.6,18689.1,16868.8,15078.3,20771.6,16903.3,11986.9,15783.1,148149,152544.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q13200,26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens OX=9606 GN=PSMD2 PE=1 SV=3,0,FALSE,375.317,57,54,149,53,908,100.1,5.2,524.44,54,0,1,70314.9,68534.3,74458.4,69230.8,69432.8,72378.9,68613.1,75208.7,69882.6,58699.7,58905.1,35182.8,32519,38041.2,33873.4,27902.8,38396.7,31126.1,36473.6,32686.5,56070.7,58905.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P55786,Puromycin-sensitive aminopeptidase OS=Homo sapiens OX=9606 GN=NPEPPS PE=1 SV=2,0,FALSE,372.055,56,61,182,61,919,103.2,5.72,556.9,61,0,0,93720.5,94472,94415.5,98224.6,96776.8,93802.8,97627,99551.1,97871,63969.9,63872.9,46894.1,44826.3,48237.5,48059.5,38891.4,49762,44288.1,48278.8,45777.6,61104.9,63872.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P31939,Bifunctional purine biosynthesis protein ATIC OS=Homo sapiens OX=9606 GN=ATIC PE=1 SV=3,0,FALSE,370.976,79,46,148,45,592,64.6,6.71,485.79,46,0,1,46348.8,45486.3,47854.8,45781.3,47987.7,49351,48656.2,44897.8,46361.7,96695.3,95120.3,23191.1,21582.9,24449.3,22400,19284.7,26180.5,22072.7,21773.8,21684.9,92364.6,95120.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P40939,"Trifunctional enzyme subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2",0,FALSE,370.151,67,48,125,48,763,82.9,9.04,411.79,48,0,0,64391.6,65850.5,66719.4,66331.6,64421.5,66105.2,64082.9,64822.4,62693.8,57136.3,56995.9,32219.1,31245.6,34087.4,32454.9,25888.9,35068.6,29071,31436.6,29324,54577.3,56995.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P07355,Annexin A2 OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=2,0,FALSE,367.599,81,46,245,46,339,38.6,7.75,789.31,46,0,0,131053.4,124776.4,125416.3,124754,112408.3,125793,128741,125134.8,114338.3,80434,79799.6,65574,59205.5,64076,61039.9,45173.2,66732.7,58402.9,60686,53479.9,76831.6,79799.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q02790,Peptidyl-prolyl cis-trans isomerase FKBP4 OS=Homo sapiens OX=9606 GN=FKBP4 PE=1 SV=3,0,FALSE,366.602,80,45,156,44,459,51.8,5.43,501.11,45,0,1,61739.5,61915.4,65275.9,61985.8,65599.9,63129.3,64343.5,64619.2,63707.3,70661.2,69227.1,30892,29378.4,33349.9,30328.5,26362.5,33489.9,29189.2,31338.1,29798.1,67496.5,69227.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P63104,14-3-3 protein zeta/delta OS=Homo sapiens OX=9606 GN=YWHAZ PE=1 SV=1,0,FALSE,366.43,77,32,225,23,245,27.7,4.79,749.74,32,0,13,121516.8,127314.1,122199.2,133776.4,126021.1,122388.7,135065.8,124664.6,126688.6,73247.2,73035,60802.3,60409.6,62432.4,65454.3,50643.7,64926.7,61272.1,60457.9,59256.6,69966.7,73035,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q14974,Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2,0,FALSE,360.809,46,39,167,39,876,97.1,4.78,637.77,39,0,0,71924.8,72277.8,71894.8,72274,70285.2,69726.9,72137.6,71338.6,71357.8,54739.8,55208.3,35988.4,34295.3,36731.5,35362.3,28245.3,36989.9,32725,34596.7,33376.4,52288.2,55208.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q13085,Acetyl-CoA carboxylase 1 OS=Homo sapiens OX=9606 GN=ACACA PE=1 SV=2,0,FALSE,357.998,36,73,123,73,2346,265.4,6.37,357.73,73,0,0,35008.4,34273.9,34557.3,33709.9,37051.8,37292.4,36422.2,29209.6,34211.7,106512.4,103922.5,17516.8,16262.7,17655.5,16493.6,14889.9,19783.4,16522.8,14165.6,16002,101742.1,103922.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9P2J5,"Leucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=LARS1 PE=1 SV=2",0,FALSE,357.072,55,66,127,66,1176,134.4,7.3,369.58,66,0,0,35281,34001.6,35063.9,32519.5,35785.6,38535.3,36269.3,27630.6,34017.3,120452.1,118170.6,17653.2,16133.5,17914.4,15911.2,14381,20442.8,16453.5,13399.9,15911.1,115057.4,118170.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BQE3,Tubulin alpha-1C chain OS=Homo sapiens OX=9606 GN=TUBA1C PE=1 SV=1,0,FALSE,356.837,71,35,197,15,449,49.9,5.1,642.05,35,0,29,54870.3,53737.2,54287.8,54423.2,56017.4,55329.7,56083.4,51002.4,54701.5,90146,89199.5,27455,25497.9,27736,26628.3,22511.6,29352.2,25442,24734.4,25585.8,86108.7,89199.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q01082,"Spectrin beta chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTBN1 PE=1 SV=2",0,FALSE,356.001,34,66,89,60,2364,274.4,5.57,256.72,66,0,6,31389.2,32474.9,32725.4,32404.9,33277.8,31940.5,31963.5,31679.3,35814.3,42157.8,41811.2,15705.9,15409.1,16719.6,15855.1,13373.3,16944.3,14500.1,15363.4,16751.6,40269.7,41811.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P33991,DNA replication licensing factor MCM4 OS=Homo sapiens OX=9606 GN=MCM4 PE=1 SV=5,0,FALSE,355.577,65,54,120,54,863,96.5,6.74,399.62,54,0,0,50659.5,47509.6,45334.9,42276.2,44842.6,48607.6,44680.3,46807.9,42601.9,68188.2,67907.1,25348,22543,23161.9,20684.9,18020.8,25786.1,20269,22700.2,19926.3,65134.3,67907.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P26639,"Threonine--tRNA ligase 1, cytoplasmic OS=Homo sapiens OX=9606 GN=TARS1 PE=1 SV=3",0,FALSE,352.629,69,54,168,50,723,83.4,6.67,534.58,54,0,5,76742.4,77970.7,81234.8,78167.1,80191,78495,79203.4,80295.1,79995.5,66493.9,66973.1,38398.9,36996.6,41503.4,38245.7,32226.1,41641.3,35930.3,38940.3,37416.6,63515.9,66973.1,High,High,High,High,High,High,High,High,High,High,High,1,
